activiteitnaam,bewindspersoon,datum,locatie,subtitel,type,url
Ministeriële Commissie COVID-19,,2021-09-17,Den Haag,,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/09/17/ministeriele-commissie-covid-19
Herdenking Slag om Arnhem,,2021-09-17,Arnhem,Staatssecretaris Blokhuis spreekt bij de herdenking van de Slag om Arnhem.,NA,/actueel/agenda/2021/09/17/herdenking-slag-om-arnhem
Gesprek met ambassadeur Van Roeden,,2021-09-17,via communicatietechnologie,,NA,/actueel/agenda/2021/09/17/gesprek-met-ambassadeur-van-roeden
Ministerraad,"Mark Rutte, Hugo de Jonge, Kajsa Ollongren, Carola Schouten, Wopke Hoekstra, Hans Vijlbrief, Dilan Yeşilgöz-Zegerius",2021-09-17,Den Haag,De ministerraad heeft de  agenda vastgesteld. Na afloop van de ministerraad is de  besluitenlijst gepubliceerd.,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/09/17/ministerraad
Onthulling Holocaust Namenmonument in Amsterdam,"Mark Rutte,",2021-09-19,Amsterdam,Minister-president Rutte houdt een toespraak bij de onthulling door Koning Willem-Alexander van het Nationaal Holocaust ...,Evenement,/actueel/agenda/2021/09/19/koning-onthult-holocaust-namenmonument-in-amsterdam
Werkbezoek JSCU,,2021-09-20,Den Haag,Minister Bijleveld gaat samen met de SG op werkbezoek bij het JSCU.,NA,/actueel/agenda/2021/09/20/werkbezoek-jscu
Werkbezoek aan Kinderopvang 2Penselen,,2021-09-20,Den Haag,Staatssecretaris Wiersma brengt een werkbezoek aan Kinderopvang 2Penselen en gaat in gesprek met pedagogisch medewerkers.,NA,/actueel/agenda/2021/09/20/werkbezoek-aan-kinderopvang-2penselen
Gesprek	met Algemene Rekenkamer (ARK),,2021-09-20,Den Haag,Gesprek met de heer Visser van de Algemene Rekenkamer (ARK).,NA,/actueel/agenda/2021/09/20/gesprekmet-algemene-rekenkamer
Werkbezoek Yara “Climate Roadmap 2030”,,2021-09-20,"Sluiskil, Zeeland",,NA,/actueel/agenda/2021/09/20/werkbezoek-yara-climate-roadmap-2030
Werkbezoek aan Erasmus MC Campus in ontwikkeling inclusief het pandemic and Disaster Preparedness Center,,2021-09-20,Rotterdam,,NA,/actueel/agenda/2021/09/20/werkbezoekerasmus-mc-campus-in-ontwikkelinginclusief-het-pandemic-and-disaster-preparedness-center
Werkbezoek Dow,,2021-09-20,"Hoek, Zeeland",,NA,/actueel/agenda/2021/09/20/werkbezoek-dow
Werkbezoek aan tijdelijke huisvesting evacués Afghanistan,Kajsa Ollongren,2021-09-20,Haarlem,,Werkbezoek,/actueel/agenda/2021/09/20/werkbezoek-aan-tijdelijke-huisvesting-evacues-afghanistan
Werkbezoek bereikbaarheid Voorne-Putten en haven Rotterdam,,2021-09-20,Van Spijkenisse naar Vierpolders,,NA,/actueel/agenda/2021/09/20/werkbezoek
Werkbezoek elektrisch vervoer,,2021-09-20,Veghel en Houten,,NA,/actueel/agenda/2021/09/20/werkbezoekelektrisch-vervoer
Gesprek met gezaghebber Johnson van Saba,,2021-09-20,Via communicatietechnologie,Staatssecretaris Knops heeft een gesprek met gezaghebber Johnson van Saba.,NA,/actueel/agenda/2021/09/20/gesprek-met-gezaghebber-johnson-van-saba
Gesprek	met provincie Zuid-Holland over A12,,2021-09-20,Den Haag,,NA,/actueel/agenda/2021/09/20/gesprekmet-provincie-zuid-holland
Digitale opening OECD Youth Week 2021,,2021-09-20,Via communicatietechnologie,Staatssecretaris Knops (BZK) spreekt bij de opening van de OECD Youth Week 2021,NA,/actueel/agenda/2021/09/20/digitale-opening-oecd-youth-week-2021
Gesprek met Regeringscommissaris Sint Eustatius,,2021-09-20,Via communicatietechnologie,Staatssecretaris Knops heeft een gesprek met de Regeringscommissaris van Sint Eustatius.,NA,/actueel/agenda/2021/09/20/gesprek-met-regeringscommissaris-sint-eustatius
Gesprek met ambassadeurs van de campagne 'Werken in het onderwijs. De baan van het leven'.,,2021-09-20,Via communicatietechnologie,Minister Slob heeft een gesprek met vier leraren die tevens ambassadeur zijn van de campagne 'Werken in het onderwijs. De baan ...,NA,/actueel/agenda/2021/09/20/gesprek-met-ambassadeurs-van-de-campagne-werken-in-het-onderwijs.-de-baan-van-het-leven
Werkbezoek vo-school in het kader van het Nationaal Programma Onderwijs,,2021-09-20,Groningen,Minister Slob brengt een bezoek aan een school voor voortgezet onderwijs om in gesprek te gaan over de ervaringen met het ...,NA,/actueel/agenda/2021/09/20/werkbezoek-vo-school-in-het-kader-van-het-nationaal-programma-onderwijs
Ontvangst Franse minister Darmanin,,2021-09-20,Den Haag,Minister Grapperhaus en staatssecretaris Broekers-Knol ontvangen minister Darmanin van Binnenlandse Zaken uit Frankrijk.,Ontvangst,/actueel/agenda/2021/09/20/ontvangst-franse-minister-darmanin
Overleg proces Regionale Energiestrategie (RES),Dilan Yeşilgöz-Zegerius,2021-09-20,via communicatietechnologie,Overleg met hoogleraren en bestuurders over proces Regionale Energiestrategie (RES).,Bestuurlijk overleg,/actueel/agenda/2021/09/20/overleg-proces-regionale-energiestrategie-res
Opening Automotive Innovation Awards,,2021-09-20,Den Haag,,NA,/actueel/agenda/2021/09/20/opening-automotive-innovation-awards
Werkbezoek Sociaal Bankieren Nederland,Alexandra van Huffelen,2021-09-20,Amersfoort,Staatssecretaris Van Huffelen brengt een bezoek aan Sociaal Bankieren Nederland.,Werkbezoek,/actueel/agenda/2021/09/20/werkbezoek-sociaal-bankieren-nederland
Gesprek	met ILT,,2021-09-20,Den Haag,Gesprek met de heer Van den Bos (ILT).,NA,/actueel/agenda/2021/09/23/gesprekmet-ilt
Gesprek met de Italiaanse minister van Financiën,Wopke Hoekstra,2021-09-20,Via communicatietechnologie,,Gesprek,/actueel/agenda/2021/09/20/gesprek-met-de-italiaanse-minister-van-financien
Werkbezoek Matix,,2021-09-20,Edam-Volendam,,NA,/actueel/agenda/2021/09/20/werkbezoek-matix
Ontvangst gouverneur Boekhoudt,Mark Rutte,2021-09-20,Den Haag,Ontvangst gouverneur Boekhoudt van Aruba.,Ontvangst,/actueel/agenda/2021/09/20/ontvangst-gouverneur-boekhoudt
Werkbezoek politie Harderwijk,,2021-09-20,Harderwijk,Minister Grapperhaus brengt een werkbezoek aan de gemeente en politie Harderwijk.,NA,/actueel/agenda/2021/09/20/werkbezoek-politie-harderwijk
Bestuurlijk overleg Jeugd,,2021-09-20,Via communicatietechnologie,"Minister Dekker, staatssecretaris Blokhuis en de wethouder van Rijnmond gaan in overleg over jeugd.",NA,/actueel/agenda/2021/09/20/bestuurlijk-overleg-jeugd
Wekelijks gesprek met koning,Mark Rutte,2021-09-20,Den Haag,,Gesprek,/actueel/agenda/2021/09/20/wekelijks-gesprek-met-koning
Overleg met Commissarissen van de Koning,,2021-09-20,Via digitale communicatietechnologie,Staatssecretaris Broekers-Knol en minister Ollongren (BZK) gaan in overleg met de Commissarissen van de Koning.,NA,/actueel/agenda/2021/09/20/overleg-met-commissarissen-van-de-koning
Prinsjesdag,"Mark Rutte, Hugo de Jonge, Kajsa Ollongren, Carola Schouten, Wopke Hoekstra, Alexandra van Huffelen, Hans Vijlbrief, Dilan Yeşilgöz-Zegerius",2021-09-21,Den Haag,Verenigde Vergadering van de Staten-Generaal in de Grote of Sint-Jacobskerk te Den Haag. Aansluitend biedt minister Hoekstra om ...,Kamervergadering,/actueel/agenda/2021/09/21/prinsjesdag
Prinsjesdag Vaandelintrede,,2021-09-21,Den Haag,Minister Bijleveld is aanwezig bij de Vaandelintrede Prinsjesdag.,NA,/actueel/agenda/2021/09/21/prinsjesdag-vaandelintrede
Prinsjesdagconcert,,2021-09-21,Den Haag,Minister Van Engelshoven is aanwezig bij het Prinsjesdagconcert.,NA,/actueel/agenda/2021/09/21/prinsjesdagconcert
Algemene Vergadering Verenigde Naties: Flagship event over gender en SRGR,,2021-09-21,via telecommunicatie,Minister De Bruijn neemt deel aan een bijeenkomst tijdens de Algemene Vergadering van de VN over gender en seksuele en ...,NA,/actueel/agenda/2021/09/22/algemene-vergadering-verenigde-naties-flagship-event-over-gender-en-srgr
Zero Emission Vehicles Transition Council,,2021-09-21,Via communicatietechnologie,,NA,/actueel/agenda/2021/09/21/zero-emission-vehicles-transition-council
Voorbereiding op Prinsjesdag mbo-studenten,,2021-09-21,Den Haag,Minister Van Engelshoven bezoekt de salon waar toppers uit het mbo assisteren bij de voorbereiding op Prinsjesdag (haar en ...,NA,/actueel/agenda/2021/09/21/voorbereiding-op-prinsjesdag-mbo-studenten
Algemene Vergadering Verenigde Naties: Openingstoespraak Ministerial High-Level Side Event on Women’s Rights in Afghanistan,,2021-09-21,via telecommunicatie,Minister De Bruijn geeft een openingstoespraak op een side-event tijdens de Algemene Vergadering van de VN over vrouwenrechten en ...,NA,/actueel/agenda/2021/09/21/openingstoespraak-ministerial-high-level-side-event-on-womens-rights-in-afghanistan
WEF Sustainable Development Impact Summit sessie,,2021-09-22,Via communicatietechnologie,,NA,/actueel/agenda/2021/09/22/wef-sustainable-development-impact-summit-sessie
Gesprek met voorzitter benoemingsadviescommissie restitutiecommissie,,2021-09-22,Via communicatietechnologie,Minister Van Engelshoven voert een gesprek met de voorzitter van de benoemingsadviescommissie van de adviescommissie ...,NA,/actueel/agenda/2021/09/22/gesprek-met-voorzitter-benoemingsadviescommissie-restitutiecommissie
Overleg met de Taskforce Cultuur,,2021-09-22,Via communicatietechnologie,Minister Van Engelshoven voert een bestuurlijk overleg met vertegenwoordigers van de culturele sector (verenigd in de Taskforce ...,NA,/actueel/agenda/2021/09/22/overleg-met-de-taskforce-cultuur
Werkbezoek gemeente Meerssen,,2021-09-22,Meerssen,,NA,/actueel/agenda/2021/09/22/werkbezoekgemeente-meerssen
Gesprek met de MP van Aruba,,2021-09-22,Via communicatietechnologie,Staatssecretaris Knops heeft een gesprek met mevrouw Wever-Croes MP van Aruba.,NA,/actueel/agenda/2021/09/22/gesprek-met-de-mp-van-aruba
Werkbezoek RIEC,,2021-09-22,Vlissingen,Minister Grapperhaus brengt een werkbezoek aan het RIEC in de haven van Vlissingen.,NA,/actueel/agenda/2021/09/22/werkbezoek-riec
Werkbezoek Port of Amsterdam,Dilan Yeşilgöz-Zegerius,2021-09-22,Amsterdam,,Werkbezoek,/actueel/agenda/2021/09/22/werkbezoek-port-of-amsterdam
Algemene Politieke Beschouwingen,"Mark Rutte, Hugo de Jonge, Carola Schouten, Wopke Hoekstra",2021-09-22,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/09/22/algemene-politieke-beschouwingen
Informele Energieraad,,2021-09-22,Slovenië,,NA,/actueel/agenda/2021/09/22/informele-energieraad
Oudergesprekken,Alexandra van Huffelen,2021-09-22,Zoetermeer,,Gesprek,/actueel/agenda/2021/09/22/oudergesprekken
"Algemene Vergadering Verenigde Naties: High-level event “Yemen, the world’s worst humanitarian crisis”",,2021-09-22,via telecommunicatie,Minister De Bruijn neemt deel aan een bijeenkomst tijdens de Algemene Vergadering van de VN over de humanitaire crisis in Jemen.,NA,/actueel/agenda/2021/09/22/algemene-vergadering-verenigde-naties-high-level-event-yemen-the-worlds-worst-humanitarian-crisis
Bijpraat met onderwijsbuddy's,,2021-09-22,Via communicatietechnologie,"Minister Van Engelshoven heeft een digitale bijpraat met haar onderwijsbuddy’s, 2 startende docenten die de minister informeren ...",NA,/actueel/agenda/2021/09/22/bijpraat-met-onderwijsbuddys
Werkbezoek SKC Vlissingen,,2021-09-22,Vlissingen,Minister Grapperhaus brengt een werkbezoek aan het Strategisch Kennis Centrum in Vlissingen.,NA,/actueel/agenda/2021/09/22/werkbezoek-skc-vlissingen
Kennismakingsgesprek met voorzitter Omgevingsberaad Waddengebied,Dilan Yeşilgöz-Zegerius,2021-09-23,via communicatietechnologie,,Gesprek,/actueel/agenda/2021/09/23/kennismakingsgesprek-met-voorzitter-omgevingsberaad-waddengebied
Premiere Nederlands Dans Theater 'Skin of the mind',,2021-09-23,Den Haag,Minister Van Engelshoven woont de première van de voorstelling 'Skin of the mind' van het Nederlands Dans Theater bij.,NA,/actueel/agenda/2021/09/23/premiere-nederlands-dans-theater-skin-of-the-mind
Gesprek met wethouder Bruines van Den Haag,,2021-09-23,Den Haag,Staatssecretaris Knops heeft een gesprek met wethouder Bruines van de gemeente Den Haag.,NA,/actueel/agenda/2021/09/23/gesprek-met-wethouder-bruines
Algemene Vergadering Verenigde Naties: Flagship event circulaire economie,,2021-09-23,via telecommunicatie,,NA,/actueel/agenda/2021/09/23/flagship-event-circulaire-economie
Gesprek met minister van Justitie Curaçao,,2021-09-23,Via communicatietechnologie,,NA,/actueel/agenda/2021/09/23/gesprek-met-minister-van-justitie-curacao
Bestuurlijk overleg Klimaat en Energie,Dilan Yeşilgöz-Zegerius,2021-09-23,via communicatietechnologie,,Bestuurlijk overleg,/actueel/agenda/2021/09/23/bestuurlijk-overleg-klimaat-en-energie
Gesprek met vice-president European Operations Nyrstar,Dilan Yeşilgöz-Zegerius,2021-09-23,via communicatietechnologie,,Gesprek,/actueel/agenda/2021/09/23/gesprek-met-vice-president-european-operations-nyrstar
Gesprek met voorzitter uitvoeringstafel elektriciteit,Dilan Yeşilgöz-Zegerius,2021-09-23,via communicatietechnologie,Gesprek over arbeid en de energietransitie.,Gesprek,/actueel/agenda/2021/09/23/gesprek-met-voorzitter-uitvoeringstafel-elektriciteit
Algemene Politieke Beschouwingen,"Mark Rutte, Hugo de Jonge, Kajsa Ollongren, Carola Schouten, Wopke Hoekstra",2021-09-23,Tweede Kamer,,Kamervergadering,/actueel/agenda/2021/09/23/algemene-politieke-beschouwingen
Werkbezoek	KLM en Schiphol,,2021-09-23,Den Haag,,NA,/actueel/agenda/2021/09/23/werkbezoekklm
Rijksministerraad,"Mark Rutte, Hugo de Jonge, Kajsa Ollongren, Carola Schouten, Wopke Hoekstra",2021-09-24,Den Haag,De Rijksministerraad heeft de  agenda vastgesteld. Na afloop van de Rijksministerraad is de  besluitenlijst gepubliceerd.,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/09/24/rijksministerraad
Ministeriele bijeenkomst European Intervention Initiative (EI2),,2021-09-24,Stockholm,Minister Bijleveld is aanwezig bij de Ministeriele bijeenkomst van het European Intervention Initiative (EI2).,NA,/actueel/agenda/2021/09/24/ministeriele-bijeenkomst-european-intervention-initiative-ei2
Openingsspeech jaarlijkse EuroArt congres,,2021-09-24,Volendam,,NA,/actueel/agenda/2021/09/24/openingsspeech-jaarlijkse-euroart-congres
Ministerraad,"Mark Rutte, Hugo de Jonge, Kajsa Ollongren, Carola Schouten, Wopke Hoekstra",2021-09-24,Den Haag,De ministerraad heeft de  agenda vastgesteld. Na afloop van de ministerraad is de  besluitenlijst gepubliceerd.,"Ministerraad, onderraad, ministerieel overleg",/actueel/agenda/2021/09/24/ministerraad
Toespraak Algemene Vergadering Verenigde Naties,Mark Rutte,2021-09-24,New York,Minister-president Rutte spreekt de 76e Algemene Vergadering van de Verenigde Naties toe.,Internationale bijeenkomst,/actueel/agenda/2021/09/24/algemene-vergadering-vn
Opening Nederlands Filmfestival,,2021-09-24,Utrecht,Minister Van Engelshoven is aanwezig bij de opening van het Nederlands Filmfestival.,NA,/actueel/agenda/2021/09/24/opening-nederlands-filmfestival
Gesprek met CEO Rabobank Wiebe Draijer,,2021-09-24,via telecommunicatie,Minister De Bruijn heeft een gesprek met de CEO van Rabobank Wiebe Draijer.,NA,/actueel/agenda/2021/09/24/gesprek-met-ceo-rabobank-wiebe-draijer
Werkbezoek NDV Roze in Blauw,,2021-09-24,Den Haag,Minister Grapperhaus brengt een werkbezoek aan het Netwerk Divers Vakmanschap van de politie Roze in Blauw.,NA,/actueel/agenda/2021/09/24/werkbezoek-ndv-roze-in-blauw
Opening Bubbles & More,,2021-09-24,Bilthoven,,NA,/actueel/agenda/2021/09/24/opening-bubbles-and-more
"Opening tentoonstelling Artemisia, Vrouw en Macht in Rijksmuseum Twenthe",,2021-09-25,Enschede,"Minister Van Engelshoven is bij de feestelijke opening van de tentoonstelling Artemisia, Vrouw en Macht in het Rijksmuseum ...",NA,/actueel/agenda/2021/09/25/opening-tentoonstelling-artemisia-vrouw-en-macht-in-rijksmuseum-twenthe
Festival in de Toekomst,,2021-09-26,Amsterdam,"Minister Van Engelshoven neemt tijdens het 'Festival in de toekomst', een initiatief van Waag FUture Lab in samenwerking met de ...",NA,/actueel/agenda/2021/09/26/festival-in-de-toekomst
Wahlabend 2021,,2021-09-26,Den Haag,Minister De Bruijn neemt deel aan het evenement Wahlabend 2021 van o.a. de Duitse Ambassade Den Haag en het Duitsland Instituut ...,NA,/actueel/agenda/2021/09/26/wahlabend-2021
Werkbezoek Borssele,Dilan Yeşilgöz-Zegerius,2021-09-27,Borssele,,Werkbezoek,/actueel/agenda/2021/09/27/werkbezoek-borssele
Werkbezoek mijnbouw Noord-Drenthe,,2021-09-27,Noord-Drenthe,,NA,/actueel/agenda/2021/09/27/werkbezoek-mijnbouw-noord-drenthe
Startbijeenkomst Incidentele Middelen Leerlingendaling,,2021-09-27,Heerde,Minister Slob is aanwezig bij de startbijeenkomst van scholen die subsidie ontvangen in het kader van de Incidentele Middelen ...,NA,/actueel/agenda/2021/09/27/startbijeenkomst-incidentele-middelen-leerlingendaling
Werkbezoek in het kader van de dag van de leraar,,2021-09-27,Tilburg,Minister Van Engelshoven bezoekt het ROC Tilburg in het kader van de dag van de leraar en volgt daar een les van een talentvolle ...,NA,/actueel/agenda/2021/09/27/werkbezoek-in-het-kader-van-de-dag-van-de-leraar
Werkbezoek	NS,,2021-09-27,Treinreis Haarlem – Amsterdam,,NA,/actueel/agenda/2021/09/27/werkbezoekns
In ontvangst nemen boek Peter Rehwinkel,Mark Rutte,2021-09-27,Den Haag,In ontvangst nemen boek Amalia van Peter Rehwinkel.,Ontvangst,/actueel/agenda/2021/09/27/in-ontvangst-nemen-boek-peter-rehwinkel
Ondertekening erkenningsovereenkomst tussen Benelux en Baltische Staten,,2021-09-27,Brussel (België),Minister Van Engelshoven is aanwezig bij de ondertekening van het verdrag dat de automatische erkenning van diploma's in het ...,NA,/actueel/agenda/2021/09/27/ondertekening-erkenningsovereenkomst-tussen-benelux-en-baltische-staten
Bezoek aan het Albeda College,,2021-09-27,Rotterdam,Minister Van Engelshoven brengt een bezoek aan het Albeda College in Rotterdam in het kader van onderwijs in coronatijd en in het ...,NA,/actueel/agenda/2021/09/27/bezoek-aan-het-albeda-college
Werkbezoek SW-bedrijf UW Utrecht,,2021-09-27,Utrecht,Staatssecretaris Wiersma brengt een werkbezoek aan SW-bedrijf UW Utrecht en gaat in gesprek met medewerkers en de directie van UW.,NA,/actueel/agenda/2021/09/27/werkbezoek-sw-bedrijf-uw-utrecht
Bestuurlijk overleg Media,,2021-09-27,via communicatietechnologie,,NA,/actueel/agenda/2021/09/27/bestuurlijk-overleg-media
Strategisch Beraad Veiligheid (SBV),,2021-09-27,Utrecht,,NA,/actueel/agenda/2021/09/27/strategisch-beraad-veiligheid
Gesprek met Coalitie voor Veiligheid,,2021-09-27,Den Haag,,NA,/actueel/agenda/2021/09/27/gesprek-met-coalitie-voor-veiligheid
Start Arcen Dijkversterking,,2021-09-27,Arcen,,NA,/actueel/agenda/2021/09/27/start-arcen-dijkversterking
Notaoverleg Initiatiefnota groen in de stad,Carola Schouten,2021-09-27,Tweede Kamer,Notaoverleg Initiatiefnota van de leden Bromet en Boswijk over groen in de stad.,Kamervergadering,/actueel/agenda/2021/09/27/notaoverleg-initiatiefnota-groen-in-de-stad
Gesprek Herverdelingsgrens,,2021-09-27,Via communicatietechnologie,Minister Koolmees gaat in gesprek met onder andere De Nederlandsche Bank en de directeur Algemene Financiële en Economische ...,NA,/actueel/agenda/2021/09/27/gesprek-herverdelingsgrens
